name,url,version
serialize_class_train_data,https://www.mvtec.com/doc/halcon/12/en/serialize_class_train_data.html,h12
set_feature_lengths_class_train_data,https://www.mvtec.com/doc/halcon/12/en/set_feature_lengths_class_train_data.html,h12
write_class_train_data,https://www.mvtec.com/doc/halcon/12/en/write_class_train_data.html,h12
add_class_train_data_mlp,https://www.mvtec.com/doc/halcon/12/en/add_class_train_data_mlp.html,h12
add_sample_class_mlp,https://www.mvtec.com/doc/halcon/12/en/add_sample_class_mlp.html,h12
classify_class_mlp,https://www.mvtec.com/doc/halcon/12/en/classify_class_mlp.html,h12
clear_class_mlp,https://www.mvtec.com/doc/halcon/12/en/clear_class_mlp.html,h12
clear_samples_class_mlp,https://www.mvtec.com/doc/halcon/12/en/clear_samples_class_mlp.html,h12
create_class_mlp,https://www.mvtec.com/doc/halcon/12/en/create_class_mlp.html,h12
deserialize_class_mlp,https://www.mvtec.com/doc/halcon/12/en/deserialize_class_mlp.html,h12
evaluate_class_mlp,https://www.mvtec.com/doc/halcon/12/en/evaluate_class_mlp.html,h12
get_class_train_data_mlp,https://www.mvtec.com/doc/halcon/12/en/get_class_train_data_mlp.html,h12
get_params_class_mlp,https://www.mvtec.com/doc/halcon/12/en/get_params_class_mlp.html,h12
get_prep_info_class_mlp,https://www.mvtec.com/doc/halcon/12/en/get_prep_info_class_mlp.html,h12
get_regularization_params_class_mlp,https://www.mvtec.com/doc/halcon/12/en/get_regularization_params_class_mlp.html,h12
get_rejection_params_class_mlp,https://www.mvtec.com/doc/halcon/12/en/get_rejection_params_class_mlp.html,h12
get_sample_class_mlp,https://www.mvtec.com/doc/halcon/12/en/get_sample_class_mlp.html,h12
get_sample_num_class_mlp,https://www.mvtec.com/doc/halcon/12/en/get_sample_num_class_mlp.html,h12
read_class_mlp,https://www.mvtec.com/doc/halcon/12/en/read_class_mlp.html,h12
read_samples_class_mlp,https://www.mvtec.com/doc/halcon/12/en/read_samples_class_mlp.html,h12
select_feature_set_mlp,https://www.mvtec.com/doc/halcon/12/en/select_feature_set_mlp.html,h12
serialize_class_mlp,https://www.mvtec.com/doc/halcon/12/en/serialize_class_mlp.html,h12
set_regularization_params_class_mlp,https://www.mvtec.com/doc/halcon/12/en/set_regularization_params_class_mlp.html,h12
set_rejection_params_class_mlp,https://www.mvtec.com/doc/halcon/12/en/set_rejection_params_class_mlp.html,h12
train_class_mlp,https://www.mvtec.com/doc/halcon/12/en/train_class_mlp.html,h12
write_class_mlp,https://www.mvtec.com/doc/halcon/12/en/write_class_mlp.html,h12
write_samples_class_mlp,https://www.mvtec.com/doc/halcon/12/en/write_samples_class_mlp.html,h12
add_class_train_data_svm,https://www.mvtec.com/doc/halcon/12/en/add_class_train_data_svm.html,h12
add_sample_class_svm,https://www.mvtec.com/doc/halcon/12/en/add_sample_class_svm.html,h12
classify_class_svm,https://www.mvtec.com/doc/halcon/12/en/classify_class_svm.html,h12
clear_class_svm,https://www.mvtec.com/doc/halcon/12/en/clear_class_svm.html,h12
clear_samples_class_svm,https://www.mvtec.com/doc/halcon/12/en/clear_samples_class_svm.html,h12
create_class_svm,https://www.mvtec.com/doc/halcon/12/en/create_class_svm.html,h12
deserialize_class_svm,https://www.mvtec.com/doc/halcon/12/en/deserialize_class_svm.html,h12
evaluate_class_svm,https://www.mvtec.com/doc/halcon/12/en/evaluate_class_svm.html,h12
get_class_train_data_svm,https://www.mvtec.com/doc/halcon/12/en/get_class_train_data_svm.html,h12
get_params_class_svm,https://www.mvtec.com/doc/halcon/12/en/get_params_class_svm.html,h12
get_prep_info_class_svm,https://www.mvtec.com/doc/halcon/12/en/get_prep_info_class_svm.html,h12
get_sample_class_svm,https://www.mvtec.com/doc/halcon/12/en/get_sample_class_svm.html,h12
get_sample_num_class_svm,https://www.mvtec.com/doc/halcon/12/en/get_sample_num_class_svm.html,h12
get_support_vector_class_svm,https://www.mvtec.com/doc/halcon/12/en/get_support_vector_class_svm.html,h12
get_support_vector_num_class_svm,https://www.mvtec.com/doc/halcon/12/en/get_support_vector_num_class_svm.html,h12
read_class_svm,https://www.mvtec.com/doc/halcon/12/en/read_class_svm.html,h12
read_samples_class_svm,https://www.mvtec.com/doc/halcon/12/en/read_samples_class_svm.html,h12
reduce_class_svm,https://www.mvtec.com/doc/halcon/12/en/reduce_class_svm.html,h12
select_feature_set_svm,https://www.mvtec.com/doc/halcon/12/en/select_feature_set_svm.html,h12
serialize_class_svm,https://www.mvtec.com/doc/halcon/12/en/serialize_class_svm.html,h12
train_class_svm,https://www.mvtec.com/doc/halcon/12/en/train_class_svm.html,h12
write_class_svm,https://www.mvtec.com/doc/halcon/12/en/write_class_svm.html,h12
write_samples_class_svm,https://www.mvtec.com/doc/halcon/12/en/write_samples_class_svm.html,h12
assign,https://www.mvtec.com/doc/halcon/12/en/assign.html,h12
assign_at,https://www.mvtec.com/doc/halcon/12/en/assign_at.html,h12
break,https://www.mvtec.com/doc/halcon/12/en/break.html,h12
switch,https://www.mvtec.com/doc/halcon/12/en/switch.html,h12
case,https://www.mvtec.com/doc/halcon/12/en/case.html,h12
catch,https://www.mvtec.com/doc/halcon/12/en/catch.html,h12
try,https://www.mvtec.com/doc/halcon/12/en/try.html,h12
comment,https://www.mvtec.com/doc/halcon/12/en/comment.html,h12
continue,https://www.mvtec.com/doc/halcon/12/en/continue.html,h12
convert_tuple_to_vector_1d,https://www.mvtec.com/doc/halcon/12/en/convert_tuple_to_vector_1d.html,h12
convert_vector_to_tuple,https://www.mvtec.com/doc/halcon/12/en/convert_vector_to_tuple.html,h12
default,https://www.mvtec.com/doc/halcon/12/en/default.html,h12
else,https://www.mvtec.com/doc/halcon/12/en/else.html,h12
elseif,https://www.mvtec.com/doc/halcon/12/en/elseif.html,h12
endfor,https://www.mvtec.com/doc/halcon/12/en/endfor.html,h12
endif,https://www.mvtec.com/doc/halcon/12/en/endif.html,h12
endswitch,https://www.mvtec.com/doc/halcon/12/en/endswitch.html,h12
endtry,https://www.mvtec.com/doc/halcon/12/en/endtry.html,h12
endwhile,https://www.mvtec.com/doc/halcon/12/en/endwhile.html,h12
executable_expression,https://www.mvtec.com/doc/halcon/12/en/executable_expression.html,h12
exit,https://www.mvtec.com/doc/halcon/12/en/exit.html,h12
export_def,https://www.mvtec.com/doc/halcon/12/en/export_def.html,h12
for,https://www.mvtec.com/doc/halcon/12/en/for.html,h12
global,https://www.mvtec.com/doc/halcon/12/en/global.html,h12
if,https://www.mvtec.com/doc/halcon/12/en/if.html,h12
ifelse,https://www.mvtec.com/doc/halcon/12/en/ifelse.html,h12
import,https://www.mvtec.com/doc/halcon/12/en/import.html,h12
insert,https://www.mvtec.com/doc/halcon/12/en/insert.html,h12
par_join,https://www.mvtec.com/doc/halcon/12/en/par_join.html,h12
repeat,https://www.mvtec.com/doc/halcon/12/en/repeat.html,h12
return,https://www.mvtec.com/doc/halcon/12/en/return.html,h12
stop,https://www.mvtec.com/doc/halcon/12/en/stop.html,h12
throw,https://www.mvtec.com/doc/halcon/12/en/throw.html,h12
until,https://www.mvtec.com/doc/halcon/12/en/until.html,h12
while,https://www.mvtec.com/doc/halcon/12/en/while.html,h12
dev_clear_obj,https://www.mvtec.com/doc/halcon/12/en/dev_clear_obj.html,h12
dev_clear_window,https://www.mvtec.com/doc/halcon/12/en/dev_clear_window.html,h12
dev_close_inspect_ctrl,https://www.mvtec.com/doc/halcon/12/en/dev_close_inspect_ctrl.html,h12
dev_close_tool,https://www.mvtec.com/doc/halcon/12/en/dev_close_tool.html,h12
dev_close_window,https://www.mvtec.com/doc/halcon/12/en/dev_close_window.html,h12
dev_display,https://www.mvtec.com/doc/halcon/12/en/dev_display.html,h12
dev_error_var,https://www.mvtec.com/doc/halcon/12/en/dev_error_var.html,h12
dev_get_exception_data,https://www.mvtec.com/doc/halcon/12/en/dev_get_exception_data.html,h12
dev_get_preferences,https://www.mvtec.com/doc/halcon/12/en/dev_get_preferences.html,h12
dev_get_system,https://www.mvtec.com/doc/halcon/12/en/dev_get_system.html,h12
dev_get_window,https://www.mvtec.com/doc/halcon/12/en/dev_get_window.html,h12
dev_inspect_ctrl,https://www.mvtec.com/doc/halcon/12/en/dev_inspect_ctrl.html,h12
dev_map_par,https://www.mvtec.com/doc/halcon/12/en/dev_map_par.html,h12
dev_map_prog,https://www.mvtec.com/doc/halcon/12/en/dev_map_prog.html,h12
dev_map_var,https://www.mvtec.com/doc/halcon/12/en/dev_map_var.html,h12
dev_open_dialog,https://www.mvtec.com/doc/halcon/12/en/dev_open_dialog.html,h12
dev_open_file_dialog,https://www.mvtec.com/doc/halcon/12/en/dev_open_file_dialog.html,h12
dev_open_tool,https://www.mvtec.com/doc/halcon/12/en/dev_open_tool.html,h12
dev_open_window,https://www.mvtec.com/doc/halcon/12/en/dev_open_window.html,h12
dev_set_check,https://www.mvtec.com/doc/halcon/12/en/dev_set_check.html,h12
dev_set_color,https://www.mvtec.com/doc/halcon/12/en/dev_set_color.html,h12
dev_set_colored,https://www.mvtec.com/doc/halcon/12/en/dev_set_colored.html,h12
dev_set_draw,https://www.mvtec.com/doc/halcon/12/en/dev_set_draw.html,h12
dev_set_line_width,https://www.mvtec.com/doc/halcon/12/en/dev_set_line_width.html,h12
dev_set_lut,https://www.mvtec.com/doc/halcon/12/en/dev_set_lut.html,h12
dev_set_paint,https://www.mvtec.com/doc/halcon/12/en/dev_set_paint.html,h12
dev_set_part,https://www.mvtec.com/doc/halcon/12/en/dev_set_part.html,h12
dev_set_preferences,https://www.mvtec.com/doc/halcon/12/en/dev_set_preferences.html,h12
dev_set_shape,https://www.mvtec.com/doc/halcon/12/en/dev_set_shape.html,h12
dev_set_tool_geometry,https://www.mvtec.com/doc/halcon/12/en/dev_set_tool_geometry.html,h12
dev_set_window,https://www.mvtec.com/doc/halcon/12/en/dev_set_window.html,h12
dev_set_window_extents,https://www.mvtec.com/doc/halcon/12/en/dev_set_window_extents.html,h12
dev_show_tool,https://www.mvtec.com/doc/halcon/12/en/dev_show_tool.html,h12
dev_unmap_par,https://www.mvtec.com/doc/halcon/12/en/dev_unmap_par.html,h12
dev_unmap_prog,https://www.mvtec.com/doc/halcon/12/en/dev_unmap_prog.html,h12
dev_unmap_var,https://www.mvtec.com/doc/halcon/12/en/dev_unmap_var.html,h12
dev_update_pc,https://www.mvtec.com/doc/halcon/12/en/dev_update_pc.html,h12
dev_update_time,https://www.mvtec.com/doc/halcon/12/en/dev_update_time.html,h12
dev_update_var,https://www.mvtec.com/doc/halcon/12/en/dev_update_var.html,h12
dev_update_window,https://www.mvtec.com/doc/halcon/12/en/dev_update_window.html,h12
deserialize_image,https://www.mvtec.com/doc/halcon/12/en/deserialize_image.html,h12
read_image,https://www.mvtec.com/doc/halcon/12/en/read_image.html,h12
read_sequence,https://www.mvtec.com/doc/halcon/12/en/read_sequence.html,h12
serialize_image,https://www.mvtec.com/doc/halcon/12/en/serialize_image.html,h12
write_image,https://www.mvtec.com/doc/halcon/12/en/write_image.html,h12
copy_file,https://www.mvtec.com/doc/halcon/12/en/copy_file.html,h12
delete_file,https://www.mvtec.com/doc/halcon/12/en/delete_file.html,h12
file_exists,https://www.mvtec.com/doc/halcon/12/en/file_exists.html,h12
get_current_dir,https://www.mvtec.com/doc/halcon/12/en/get_current_dir.html,h12
list_files,https://www.mvtec.com/doc/halcon/12/en/list_files.html,h12
make_dir,https://www.mvtec.com/doc/halcon/12/en/make_dir.html,h12
read_world_file,https://www.mvtec.com/doc/halcon/12/en/read_world_file.html,h12
remove_dir,https://www.mvtec.com/doc/halcon/12/en/remove_dir.html,h12
set_current_dir,https://www.mvtec.com/doc/halcon/12/en/set_current_dir.html,h12
deserialize_object,https://www.mvtec.com/doc/halcon/12/en/deserialize_object.html,h12
read_object,https://www.mvtec.com/doc/halcon/12/en/read_object.html,h12
serialize_object,https://www.mvtec.com/doc/halcon/12/en/serialize_object.html,h12
write_object,https://www.mvtec.com/doc/halcon/12/en/write_object.html,h12
deserialize_region,https://www.mvtec.com/doc/halcon/12/en/deserialize_region.html,h12
read_region,https://www.mvtec.com/doc/halcon/12/en/read_region.html,h12
serialize_region,https://www.mvtec.com/doc/halcon/12/en/serialize_region.html,h12
write_region,https://www.mvtec.com/doc/halcon/12/en/write_region.html,h12
close_file,https://www.mvtec.com/doc/halcon/12/en/close_file.html,h12
fnew_line,https://www.mvtec.com/doc/halcon/12/en/fnew_line.html,h12
fread_char,https://www.mvtec.com/doc/halcon/12/en/fread_char.html,h12
fread_line,https://www.mvtec.com/doc/halcon/12/en/fread_line.html,h12
fread_string,https://www.mvtec.com/doc/halcon/12/en/fread_string.html,h12
fwrite_string,https://www.mvtec.com/doc/halcon/12/en/fwrite_string.html,h12
open_file,https://www.mvtec.com/doc/halcon/12/en/open_file.html,h12
deserialize_tuple,https://www.mvtec.com/doc/halcon/12/en/deserialize_tuple.html,h12
read_tuple,https://www.mvtec.com/doc/halcon/12/en/read_tuple.html,h12
serialize_tuple,https://www.mvtec.com/doc/halcon/12/en/serialize_tuple.html,h12
write_tuple,https://www.mvtec.com/doc/halcon/12/en/write_tuple.html,h12
deserialize_xld,https://www.mvtec.com/doc/halcon/12/en/deserialize_xld.html,h12
read_contour_xld_arc_info,https://www.mvtec.com/doc/halcon/12/en/read_contour_xld_arc_info.html,h12
read_contour_xld_dxf,https://www.mvtec.com/doc/halcon/12/en/read_contour_xld_dxf.html,h12
read_polygon_xld_arc_info,https://www.mvtec.com/doc/halcon/12/en/read_polygon_xld_arc_info.html,h12
read_polygon_xld_dxf,https://www.mvtec.com/doc/halcon/12/en/read_polygon_xld_dxf.html,h12
serialize_xld,https://www.mvtec.com/doc/halcon/12/en/serialize_xld.html,h12
write_contour_xld_arc_info,https://www.mvtec.com/doc/halcon/12/en/write_contour_xld_arc_info.html,h12
write_contour_xld_dxf,https://www.mvtec.com/doc/halcon/12/en/write_contour_xld_dxf.html,h12
write_polygon_xld_arc_info,https://www.mvtec.com/doc/halcon/12/en/write_polygon_xld_arc_info.html,h12
write_polygon_xld_dxf,https://www.mvtec.com/doc/halcon/12/en/write_polygon_xld_dxf.html,h12
abs_diff_image,https://www.mvtec.com/doc/halcon/12/en/abs_diff_image.html,h12
abs_image,https://www.mvtec.com/doc/halcon/12/en/abs_image.html,h12
acos_image,https://www.mvtec.com/doc/halcon/12/en/acos_image.html,h12
add_image,https://www.mvtec.com/doc/halcon/12/en/add_image.html,h12
asin_image,https://www.mvtec.com/doc/halcon/12/en/asin_image.html,h12
atan2_image,https://www.mvtec.com/doc/halcon/12/en/atan2_image.html,h12
atan_image,https://www.mvtec.com/doc/halcon/12/en/atan_image.html,h12
cos_image,https://www.mvtec.com/doc/halcon/12/en/cos_image.html,h12
div_image,https://www.mvtec.com/doc/halcon/12/en/div_image.html,h12
exp_image,https://www.mvtec.com/doc/halcon/12/en/exp_image.html,h12
gamma_image,https://www.mvtec.com/doc/halcon/12/en/gamma_image.html,h12
invert_image,https://www.mvtec.com/doc/halcon/12/en/invert_image.html,h12
log_image,https://www.mvtec.com/doc/halcon/12/en/log_image.html,h12
max_image,https://www.mvtec.com/doc/halcon/12/en/max_image.html,h12
min_image,https://www.mvtec.com/doc/halcon/12/en/min_image.html,h12
mult_image,https://www.mvtec.com/doc/halcon/12/en/mult_image.html,h12
pow_image,https://www.mvtec.com/doc/halcon/12/en/pow_image.html,h12
scale_image,https://www.mvtec.com/doc/halcon/12/en/scale_image.html,h12
sin_image,https://www.mvtec.com/doc/halcon/12/en/sin_image.html,h12
sqrt_image,https://www.mvtec.com/doc/halcon/12/en/sqrt_image.html,h12
sub_image,https://www.mvtec.com/doc/halcon/12/en/sub_image.html,h12
tan_image,https://www.mvtec.com/doc/halcon/12/en/tan_image.html,h12
bit_and,https://www.mvtec.com/doc/halcon/12/en/bit_and.html,h12
bit_lshift,https://www.mvtec.com/doc/halcon/12/en/bit_lshift.html,h12
bit_mask,https://www.mvtec.com/doc/halcon/12/en/bit_mask.html,h12
bit_not,https://www.mvtec.com/doc/halcon/12/en/bit_not.html,h12
bit_or,https://www.mvtec.com/doc/halcon/12/en/bit_or.html,h12
bit_rshift,https://www.mvtec.com/doc/halcon/12/en/bit_rshift.html,h12
bit_slice,https://www.mvtec.com/doc/halcon/12/en/bit_slice.html,h12
bit_xor,https://www.mvtec.com/doc/halcon/12/en/bit_xor.html,h12
apply_color_trans_lut,https://www.mvtec.com/doc/halcon/12/en/apply_color_trans_lut.html,h12
cfa_to_rgb,https://www.mvtec.com/doc/halcon/12/en/cfa_to_rgb.html,h12
clear_color_trans_lut,https://www.mvtec.com/doc/halcon/12/en/clear_color_trans_lut.html,h12
create_color_trans_lut,https://www.mvtec.com/doc/halcon/12/en/create_color_trans_lut.html,h12
gen_principal_comp_trans,https://www.mvtec.com/doc/halcon/12/en/gen_principal_comp_trans.html,h12
linear_trans_color,https://www.mvtec.com/doc/halcon/12/en/linear_trans_color.html,h12
principal_comp,https://www.mvtec.com/doc/halcon/12/en/principal_comp.html,h12
rgb1_to_gray,https://www.mvtec.com/doc/halcon/12/en/rgb1_to_gray.html,h12
rgb3_to_gray,https://www.mvtec.com/doc/halcon/12/en/rgb3_to_gray.html,h12
trans_from_rgb,https://www.mvtec.com/doc/halcon/12/en/trans_from_rgb.html,h12
trans_to_rgb,https://www.mvtec.com/doc/halcon/12/en/trans_to_rgb.html,h12
close_edges,https://www.mvtec.com/doc/halcon/12/en/close_edges.html,h12
close_edges_length,https://www.mvtec.com/doc/halcon/12/en/close_edges_length.html,h12
derivate_gauss,https://www.mvtec.com/doc/halcon/12/en/derivate_gauss.html,h12
diff_of_gauss,https://www.mvtec.com/doc/halcon/12/en/diff_of_gauss.html,h12
edges_color,https://www.mvtec.com/doc/halcon/12/en/edges_color.html,h12
edges_color_sub_pix,https://www.mvtec.com/doc/halcon/12/en/edges_color_sub_pix.html,h12
edges_image,https://www.mvtec.com/doc/halcon/12/en/edges_image.html,h12
edges_sub_pix,https://www.mvtec.com/doc/halcon/12/en/edges_sub_pix.html,h12
frei_amp,https://www.mvtec.com/doc/halcon/12/en/frei_amp.html,h12
frei_dir,https://www.mvtec.com/doc/halcon/12/en/frei_dir.html,h12
highpass_image,https://www.mvtec.com/doc/halcon/12/en/highpass_image.html,h12
info_edges,https://www.mvtec.com/doc/halcon/12/en/info_edges.html,h12
kirsch_amp,https://www.mvtec.com/doc/halcon/12/en/kirsch_amp.html,h12
kirsch_dir,https://www.mvtec.com/doc/halcon/12/en/kirsch_dir.html,h12
laplace,https://www.mvtec.com/doc/halcon/12/en/laplace.html,h12
laplace_of_gauss,https://www.mvtec.com/doc/halcon/12/en/laplace_of_gauss.html,h12
prewitt_amp,https://www.mvtec.com/doc/halcon/12/en/prewitt_amp.html,h12
prewitt_dir,https://www.mvtec.com/doc/halcon/12/en/prewitt_dir.html,h12
roberts,https://www.mvtec.com/doc/halcon/12/en/roberts.html,h12
robinson_amp,https://www.mvtec.com/doc/halcon/12/en/robinson_amp.html,h12
robinson_dir,https://www.mvtec.com/doc/halcon/12/en/robinson_dir.html,h12
sobel_amp,https://www.mvtec.com/doc/halcon/12/en/sobel_amp.html,h12
sobel_dir,https://www.mvtec.com/doc/halcon/12/en/sobel_dir.html,h12
coherence_enhancing_diff,https://www.mvtec.com/doc/halcon/12/en/coherence_enhancing_diff.html,h12
emphasize,https://www.mvtec.com/doc/halcon/12/en/emphasize.html,h12
equ_histo_image,https://www.mvtec.com/doc/halcon/12/en/equ_histo_image.html,h12
illuminate,https://www.mvtec.com/doc/halcon/12/en/illuminate.html,h12
mean_curvature_flow,https://www.mvtec.com/doc/halcon/12/en/mean_curvature_flow.html,h12
scale_image_max,https://www.mvtec.com/doc/halcon/12/en/scale_image_max.html,h12
shock_filter,https://www.mvtec.com/doc/halcon/12/en/shock_filter.html,h12
convol_fft,https://www.mvtec.com/doc/halcon/12/en/convol_fft.html,h12
convol_gabor,https://www.mvtec.com/doc/halcon/12/en/convol_gabor.html,h12
correlation_fft,https://www.mvtec.com/doc/halcon/12/en/correlation_fft.html,h12
deserialize_fft_optimization_data,https://www.mvtec.com/doc/halcon/12/en/deserialize_fft_optimization_data.html,h12
energy_gabor,https://www.mvtec.com/doc/halcon/12/en/energy_gabor.html,h12
fft_generic,https://www.mvtec.com/doc/halcon/12/en/fft_generic.html,h12
fft_image,https://www.mvtec.com/doc/halcon/12/en/fft_image.html,h12
fft_image_inv,https://www.mvtec.com/doc/halcon/12/en/fft_image_inv.html,h12
gen_bandfilter,https://www.mvtec.com/doc/halcon/12/en/gen_bandfilter.html,h12
gen_bandpass,https://www.mvtec.com/doc/halcon/12/en/gen_bandpass.html,h12
gen_derivative_filter,https://www.mvtec.com/doc/halcon/12/en/gen_derivative_filter.html,h12
gen_filter_mask,https://www.mvtec.com/doc/halcon/12/en/gen_filter_mask.html,h12
gen_gabor,https://www.mvtec.com/doc/halcon/12/en/gen_gabor.html,h12
gen_gauss_filter,https://www.mvtec.com/doc/halcon/12/en/gen_gauss_filter.html,h12
gen_highpass,https://www.mvtec.com/doc/halcon/12/en/gen_highpass.html,h12
gen_lowpass,https://www.mvtec.com/doc/halcon/12/en/gen_lowpass.html,h12
gen_mean_filter,https://www.mvtec.com/doc/halcon/12/en/gen_mean_filter.html,h12
gen_sin_bandpass,https://www.mvtec.com/doc/halcon/12/en/gen_sin_bandpass.html,h12
gen_std_bandpass,https://www.mvtec.com/doc/halcon/12/en/gen_std_bandpass.html,h12
optimize_fft_speed,https://www.mvtec.com/doc/halcon/12/en/optimize_fft_speed.html,h12
optimize_rft_speed,https://www.mvtec.com/doc/halcon/12/en/optimize_rft_speed.html,h12
phase_correlation_fft,https://www.mvtec.com/doc/halcon/12/en/phase_correlation_fft.html,h12
phase_deg,https://www.mvtec.com/doc/halcon/12/en/phase_deg.html,h12
phase_rad,https://www.mvtec.com/doc/halcon/12/en/phase_rad.html,h12
power_byte,https://www.mvtec.com/doc/halcon/12/en/power_byte.html,h12
power_ln,https://www.mvtec.com/doc/halcon/12/en/power_ln.html,h12
power_real,https://www.mvtec.com/doc/halcon/12/en/power_real.html,h12
read_fft_optimization_data,https://www.mvtec.com/doc/halcon/12/en/read_fft_optimization_data.html,h12
rft_generic,https://www.mvtec.com/doc/halcon/12/en/rft_generic.html,h12
serialize_fft_optimization_data,https://www.mvtec.com/doc/halcon/12/en/serialize_fft_optimization_data.html,h12
write_fft_optimization_data,https://www.mvtec.com/doc/halcon/12/en/write_fft_optimization_data.html,h12
affine_trans_image,https://www.mvtec.com/doc/halcon/12/en/affine_trans_image.html,h12
affine_trans_image_size,https://www.mvtec.com/doc/halcon/12/en/affine_trans_image_size.html,h12
convert_map_type,https://www.mvtec.com/doc/halcon/12/en/convert_map_type.html,h12
map_image,https://www.mvtec.com/doc/halcon/12/en/map_image.html,h12
mirror_image,https://www.mvtec.com/doc/halcon/12/en/mirror_image.html,h12
polar_trans_image_ext,https://www.mvtec.com/doc/halcon/12/en/polar_trans_image_ext.html,h12
polar_trans_image_inv,https://www.mvtec.com/doc/halcon/12/en/polar_trans_image_inv.html,h12
projective_trans_image,https://www.mvtec.com/doc/halcon/12/en/projective_trans_image.html,h12
projective_trans_image_size,https://www.mvtec.com/doc/halcon/12/en/projective_trans_image_size.html,h12
rotate_image,https://www.mvtec.com/doc/halcon/12/en/rotate_image.html,h12
zoom_image_factor,https://www.mvtec.com/doc/halcon/12/en/zoom_image_factor.html,h12
zoom_image_size,https://www.mvtec.com/doc/halcon/12/en/zoom_image_size.html,h12
harmonic_interpolation,https://www.mvtec.com/doc/halcon/12/en/harmonic_interpolation.html,h12
inpainting_aniso,https://www.mvtec.com/doc/halcon/12/en/inpainting_aniso.html,h12
inpainting_ced,https://www.mvtec.com/doc/halcon/12/en/inpainting_ced.html,h12
inpainting_ct,https://www.mvtec.com/doc/halcon/12/en/inpainting_ct.html,h12
inpainting_mcf,https://www.mvtec.com/doc/halcon/12/en/inpainting_mcf.html,h12
inpainting_texture,https://www.mvtec.com/doc/halcon/12/en/inpainting_texture.html,h12
bandpass_image,https://www.mvtec.com/doc/halcon/12/en/bandpass_image.html,h12
lines_color,https://www.mvtec.com/doc/halcon/12/en/lines_color.html,h12
lines_facet,https://www.mvtec.com/doc/halcon/12/en/lines_facet.html,h12
lines_gauss,https://www.mvtec.com/doc/halcon/12/en/lines_gauss.html,h12
exhaustive_match,https://www.mvtec.com/doc/halcon/12/en/exhaustive_match.html,h12
exhaustive_match_mg,https://www.mvtec.com/doc/halcon/12/en/exhaustive_match_mg.html,h12
gen_gauss_pyramid,https://www.mvtec.com/doc/halcon/12/en/gen_gauss_pyramid.html,h12
monotony,https://www.mvtec.com/doc/halcon/12/en/monotony.html,h12
convol_image,https://www.mvtec.com/doc/halcon/12/en/convol_image.html,h12
deviation_n,https://www.mvtec.com/doc/halcon/12/en/deviation_n.html,h12
expand_domain_gray,https://www.mvtec.com/doc/halcon/12/en/expand_domain_gray.html,h12
gray_inside,https://www.mvtec.com/doc/halcon/12/en/gray_inside.html,h12
gray_skeleton,https://www.mvtec.com/doc/halcon/12/en/gray_skeleton.html,h12
lut_trans,https://www.mvtec.com/doc/halcon/12/en/lut_trans.html,h12
symmetry,https://www.mvtec.com/doc/halcon/12/en/symmetry.html,h12
topographic_sketch,https://www.mvtec.com/doc/halcon/12/en/topographic_sketch.html,h12
add_noise_distribution,https://www.mvtec.com/doc/halcon/12/en/add_noise_distribution.html,h12
add_noise_white,https://www.mvtec.com/doc/halcon/12/en/add_noise_white.html,h12
gauss_distribution,https://www.mvtec.com/doc/halcon/12/en/gauss_distribution.html,h12
noise_distribution_mean,https://www.mvtec.com/doc/halcon/12/en/noise_distribution_mean.html,h12
sp_distribution,https://www.mvtec.com/doc/halcon/12/en/sp_distribution.html,h12
derivate_vector_field,https://www.mvtec.com/doc/halcon/12/en/derivate_vector_field.html,h12
optical_flow_mg,https://www.mvtec.com/doc/halcon/12/en/optical_flow_mg.html,h12
unwarp_image_vector_field,https://www.mvtec.com/doc/halcon/12/en/unwarp_image_vector_field.html,h12
vector_field_length,https://www.mvtec.com/doc/halcon/12/en/vector_field_length.html,h12
corner_response,https://www.mvtec.com/doc/halcon/12/en/corner_response.html,h12
dots_image,https://www.mvtec.com/doc/halcon/12/en/dots_image.html,h12
points_foerstner,https://www.mvtec.com/doc/halcon/12/en/points_foerstner.html,h12
points_harris,https://www.mvtec.com/doc/halcon/12/en/points_harris.html,h12
points_harris_binomial,https://www.mvtec.com/doc/halcon/12/en/points_harris_binomial.html,h12
points_lepetit,https://www.mvtec.com/doc/halcon/12/en/points_lepetit.html,h12
points_sojka,https://www.mvtec.com/doc/halcon/12/en/points_sojka.html,h12
scene_flow_calib,https://www.mvtec.com/doc/halcon/12/en/scene_flow_calib.html,h12
scene_flow_uncalib,https://www.mvtec.com/doc/halcon/12/en/scene_flow_uncalib.html,h12
anisotropic_diffusion,https://www.mvtec.com/doc/halcon/12/en/anisotropic_diffusion.html,h12
binomial_filter,https://www.mvtec.com/doc/halcon/12/en/binomial_filter.html,h12
eliminate_min_max,https://www.mvtec.com/doc/halcon/12/en/eliminate_min_max.html,h12
eliminate_sp,https://www.mvtec.com/doc/halcon/12/en/eliminate_sp.html,h12
fill_interlace,https://www.mvtec.com/doc/halcon/12/en/fill_interlace.html,h12
gauss_filter,https://www.mvtec.com/doc/halcon/12/en/gauss_filter.html,h12
info_smooth,https://www.mvtec.com/doc/halcon/12/en/info_smooth.html,h12
smooth_image,https://www.mvtec.com/doc/halcon/12/en/smooth_image.html,h12
isotropic_diffusion,https://www.mvtec.com/doc/halcon/12/en/isotropic_diffusion.html,h12
mean_image,https://www.mvtec.com/doc/halcon/12/en/mean_image.html,h12
